City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
277,sibolga,1.7427,98.7792,26.32000000000005,89,100,0.91,ID,1675161575
278,farafangana,-22.8167,47.8333,26.160000000000025,85,73,5.4,MG,1675161575
279,atar,20.5169,-13.0499,22.600000000000023,18,86,2.63,MR,1675161576
280,abu samrah,35.3029,37.1841,10.57000000000005,73,96,5.99,SY,1675161576
281,sinop,41.7711,34.8709,1.240000000000009,98,100,2.44,TR,1675161577
282,laguna de perlas,12.3429,-83.6712,23.660000000000025,88,63,3.33,NI,1675161577
283,biak,-0.9131,122.8766,25.660000000000025,82,99,1.64,ID,1675161578
284,hamilton,39.1834,-84.5333,-4.039999999999964,88,100,5.66,US,1675161320
285,vanimo,-2.6741,141.3028,25.950000000000045,88,100,1.48,PG,1675161578
286,baihar,22.1,80.55,28.78000000000003,23,2,3.16,IN,1675161579
287,flinders,-34.5833,150.8552,21.879999999999995,79,5,4.62,AU,1675161579
288,ancud,-41.8697,-73.8203,8.75,67,0,1.75,CL,1675161579
289,kunszentmarton,46.8392,20.2888,7.439999999999998,59,10,8.26,HU,1675161580
290,sabha,27.0377,14.4283,14.490000000000009,22,0,3.43,LY,1675161581
291,luanda,-8.8368,13.2343,30.0,66,75,1.54,AO,1675161472
292,durban,-29.8579,31.0292,27.510000000000048,78,56,6.79,ZA,1675161581
293,gladstone,-23.85,151.25,27.960000000000036,69,100,5.14,AU,1675161480
294,ambilobe,-13.2,49.05,29.57000000000005,75,48,2.59,MG,1675161582
295,amapa,1.0,-52.0,22.170000000000016,98,95,0.54,BR,1675161582
296,yurty,56.0498,97.6348,-17.50999999999999,99,84,1.34,RU,1675161583
297,benjamin hill,30.1667,-111.1,7.150000000000034,63,0,1.6,MX,1675161584
298,coihaique,-45.5752,-72.0662,1.9700000000000273,93,0,1.54,CL,1675161584
299,sebinkarahisar,40.2883,38.4236,3.3000000000000114,47,41,0.71,TR,1675161584
300,jinchang,38.4953,102.1739,-2.42999999999995,26,11,1.51,CN,1675161585
301,avenal,36.0041,-120.129,-2.1299999999999955,65,0,1.03,US,1675161585
302,zeya,53.75,127.2667,-28.99999999999997,100,70,1.52,RU,1675161585
303,aykhal,66.0,111.5,-36.829999999999984,100,62,2.41,RU,1675161586
304,vostok,46.4856,135.8833,-23.519999999999982,98,91,2.26,RU,1675161587
305,bethanien,-26.502,17.1583,33.120000000000005,12,0,1.37,NA,1675161587
306,aktau,43.65,51.2,5.32000000000005,41,8,4.95,KZ,1675161588
307,chilliwack,49.1747,-121.9443,-0.7099999999999795,78,100,0.89,CA,1675161588
308,leningradskiy,69.3833,178.4167,-13.739999999999952,95,100,3.4,RU,1675161588
309,ossora,59.2353,163.0719,-5.089999999999975,96,100,2.43,RU,1675161589
310,port macquarie,-31.4333,152.9167,22.160000000000025,85,42,4.33,AU,1675161518
311,promyshlennyy,67.5833,63.9167,-11.909999999999968,86,99,3.71,RU,1675161589
312,saint-leu,-21.15,55.2833,30.480000000000018,78,76,4.46,RE,1675161590
313,lorengau,-2.0226,147.2712,27.450000000000045,75,100,1.6,PG,1675161590
314,altay,47.8667,88.1167,-13.019999999999982,65,6,2.92,CN,1675161591
315,esperance,-33.8667,121.9,18.310000000000002,81,56,8.87,AU,1675161591
316,thinadhoo,0.5333,72.9333,27.439999999999998,74,58,4.19,MV,1675161568
317,kirakira,-10.4544,161.9205,26.640000000000043,82,99,1.69,SB,1675161592
318,hanna,51.6334,-111.9018,-9.669999999999959,92,100,1.84,CA,1675161592
319,turki,51.987,43.2731,0.4300000000000068,99,100,3.46,RU,1675161593
320,santa cruz,-17.8,-63.1667,23.03000000000003,94,75,6.69,BO,1675161593
321,gornopravdinsk,60.05,69.9,-8.109999999999957,94,94,2.91,RU,1675161594
322,ler,8.3018,30.1418,39.950000000000045,7,4,2.54,SS,1675161594
323,nenagh,52.8619,-8.1967,7.740000000000009,77,95,5.76,IE,1675161595
324,manyana,-23.4,21.7167,30.189999999999998,35,40,6.49,BW,1675161595
325,grindavik,63.8424,-22.4338,0.9700000000000273,69,100,10.29,IS,1675161596
326,kassala,15.451,36.4,34.51000000000005,13,7,4.17,SD,1675161596
327,goure,13.9835,10.2704,31.77000000000004,7,48,5.01,NE,1675161596
328,talnakh,69.4865,88.3972,-15.439999999999998,95,100,5.25,RU,1675161597
329,the valley,18.217,-63.0578,24.5,74,6,8.99,AI,1675161526
330,lufilufi,-13.8745,-171.5986,23.879999999999995,73,99,4.0,WS,1675161598
331,ahuimanu,21.4447,-157.8378,22.840000000000032,89,20,0.45,US,1675161598
332,finnsnes,69.2296,17.9811,-7.909999999999968,97,98,2.68,NO,1675161598
333,nizhniy ufaley,55.9153,59.9842,-4.139999999999986,82,97,5.0,RU,1675161599
334,kidal,18.4411,1.4078,24.560000000000002,6,71,4.38,ML,1675161440
335,sulechow,52.0836,15.6251,4.840000000000032,67,75,6.69,PL,1675161600
336,ewa beach,21.3156,-158.0072,22.970000000000027,85,100,2.06,US,1675161601
337,souillac,-20.5167,57.5167,30.210000000000036,74,75,3.09,MU,1675161601
338,konevo,62.1215,39.3192,-0.46999999999997044,93,100,6.76,RU,1675161601
339,karata,42.5949,46.3393,3.0400000000000205,41,71,0.39,RU,1675161602
340,touros,-5.1989,-35.4608,28.30000000000001,64,100,6.93,BR,1675161602
341,nortelandia,-14.4547,-56.8028,22.79000000000002,91,100,1.3,BR,1675161603
342,coquimbo,-29.9533,-71.3436,17.850000000000023,88,100,1.54,CL,1675161603
343,belyy yar,53.6039,91.3903,-8.060000000000002,76,0,2.0,RU,1675161604
344,sola,-13.8833,167.55,26.900000000000034,72,100,2.45,VU,1675161604
345,robe,-37.1833,139.75,17.25,65,33,5.4,AU,1675161605
346,jibuti,11.5,42.5,25.08000000000004,43,3,9.33,DJ,1675161605
347,manicore,-5.8092,-61.3003,22.08000000000004,99,100,1.81,BR,1675161605
348,salo,45.6086,10.531,9.970000000000027,39,0,0.3,IT,1675161606
349,okhotsk,59.3833,143.3,-17.769999999999982,96,100,4.94,RU,1675161606
350,poum,-20.2333,164.0167,25.920000000000016,75,1,4.19,NC,1675161607
351,kailua,21.4022,-157.7394,22.99000000000001,89,20,0.45,US,1675161607
352,takoradi,4.8845,-1.7554,29.900000000000034,64,100,1.27,GH,1675161608
353,loralai,30.3705,68.598,12.740000000000009,24,70,3.24,PK,1675161608
354,tuim,54.3417,89.9261,-13.669999999999959,95,54,1.49,RU,1675161608
355,haines junction,60.7522,-137.5108,-5.839999999999975,97,100,0.4,CA,1675161609
356,tezu,27.9167,96.1667,22.879999999999995,27,21,1.32,IN,1675161609
357,podgorica,42.4411,19.2636,10.720000000000027,29,0,7.2,ME,1675161461
358,prado,-17.3411,-39.2208,24.77000000000004,84,26,0.93,BR,1675161610
359,punta,8.9897,125.34,24.700000000000045,92,93,2.82,PH,1675161610
360,beroroha,-21.6667,45.1667,33.27000000000004,52,93,1.59,MG,1675161611
361,mbanza-ngungu,-5.25,14.8667,26.82000000000005,66,96,1.82,CD,1675161611
362,severo-yeniseyskiy,60.3725,93.0408,-13.409999999999968,96,100,1.95,RU,1675161611
363,shelburne,44.0787,-80.2041,-10.75,87,49,3.59,CA,1675161612
364,elko,41.0002,-115.5012,-22.18999999999997,80,65,1.38,US,1675161612
365,san juan del sur,11.2529,-85.8705,23.78000000000003,86,42,10.56,NI,1675161613
366,sobolevo,54.4299,31.8996,0.17000000000001592,98,100,6.13,RU,1675161614
367,taguatinga,-12.3857,-46.5711,24.0,68,5,2.02,BR,1675161614
368,teya,60.3778,92.6267,-11.689999999999998,95,100,2.33,RU,1675161615
369,maniitsoq,65.4167,-52.9,-13.310000000000002,88,100,7.46,GL,1675161615
370,bambous virieux,-20.3428,57.7575,30.140000000000043,74,75,3.09,MU,1675161615
371,turayf,31.6725,38.6637,11.140000000000043,40,75,13.89,SA,1675161616
372,krasnoarmeysk,51.0239,45.6969,-1.1399999999999864,91,100,5.01,RU,1675161616
373,otjimbingwe,-22.35,16.1333,30.760000000000048,31,53,1.54,NA,1675161617
374,lasa,46.6166,10.7002,6.1200000000000045,47,10,3.1,IT,1675161617
375,pontes e lacerda,-15.2261,-59.3353,21.910000000000025,96,40,1.38,BR,1675161617
376,plesetsk,62.708,40.2916,-0.8899999999999864,93,100,6.83,RU,1675161618
377,mollendo,-17.0231,-72.0147,22.28000000000003,94,100,2.57,PE,1675161618
378,perez,-32.9983,-60.7679,24.33000000000004,71,0,2.57,AR,1675161619
379,bonavista,48.6499,-53.1147,-2.42999999999995,79,100,3.13,CA,1675161619
380,santa luzia,-19.7697,-43.8514,23.08000000000004,83,20,2.06,BR,1675161620
381,dwarka,22.2394,68.9678,25.210000000000036,32,0,6.3,IN,1675161620
382,avera,33.194,-82.5271,12.430000000000007,97,99,1.6,US,1675161620
383,luganville,-15.5333,167.1667,25.360000000000014,86,100,2.06,VU,1675161621
384,rumphi,-11.0186,33.8575,27.560000000000002,53,10,3.05,MW,1675161622
385,gat,31.61,34.7642,11.379999999999995,100,92,8.23,IL,1675161521
386,srednekolymsk,67.45,153.6833,-22.539999999999964,96,100,5.95,RU,1675161623
387,ferrol,43.4832,-8.2369,11.260000000000048,77,6,3.11,ES,1675161480
388,port-gentil,-0.7193,8.7815,26.980000000000018,74,20,2.57,GA,1675161623
389,sistranda,63.7256,8.834,-0.01999999999998181,72,100,2.33,NO,1675161624
390,yulara,-25.2406,130.9889,30.360000000000014,24,99,8.53,AU,1675161625
391,port moresby,-9.4431,147.1797,26.420000000000016,85,100,1.67,PG,1675161625
392,novobiryusinskiy,56.9578,97.7076,-16.349999999999966,100,100,1.49,RU,1675161626
393,batsfjord,70.6345,29.7185,-4.039999999999964,93,100,0.51,NO,1675161626
394,kaeo,-35.1,173.7833,22.400000000000034,93,95,2.81,NZ,1675161627
395,claveria,18.6074,121.0832,21.57000000000005,80,31,6.9,PH,1675161627
396,manado,1.487,124.8455,26.430000000000007,89,20,1.03,ID,1675161606
397,asau,46.4333,26.4,0.7100000000000364,77,96,1.44,RO,1675161628
398,beloha,-25.1667,45.05,26.870000000000005,52,89,6.8,MG,1675161628
399,nhulunbuy,-12.2333,136.7667,29.340000000000032,79,100,3.6,AU,1675161629
400,kyren,51.6828,102.1408,-17.97999999999999,84,26,1.24,RU,1675161629
401,caravelas,-17.7125,-39.2481,25.090000000000032,82,35,0.28,BR,1675161629
402,esfarayen,37.0765,57.5101,7.810000000000002,86,100,4.96,IR,1675161630
403,saint anthony,45.0205,-93.218,-22.039999999999964,78,0,4.12,US,1675161630
404,masallatah,32.6167,14.0,12.5,64,77,8.9,LY,1675161631
405,ketchikan,55.3422,-131.6461,3.990000000000009,100,100,3.09,US,1675161631
406,bentiu,9.2333,29.8333,39.73000000000002,7,1,3.17,SS,1675161632
407,killybegs,54.6333,-8.45,7.840000000000032,70,100,10.97,IE,1675161632
408,keti bandar,24.1447,67.4497,25.980000000000018,22,0,6.3,PK,1675161632
409,dingli,35.8614,14.3822,14.090000000000032,58,20,11.83,MT,1675161633
410,atambua,-9.1061,124.8925,23.689999999999998,93,100,1.69,ID,1675161633
411,victor harbor,-35.5667,138.6167,17.78000000000003,69,2,4.01,AU,1675161634
412,oistins,13.0667,-59.5333,23.05000000000001,73,20,4.63,BB,1675161634
413,saint-augustin,51.226,-58.6502,-13.269999999999982,97,99,0.91,CA,1675161635
414,college,64.8569,-147.8028,-7.009999999999991,86,100,2.57,US,1675161635
415,sarangani,5.4033,125.4636,27.700000000000045,82,83,9.12,PH,1675161635
416,innisfail,-17.5333,146.0333,25.53000000000003,91,100,1.87,AU,1675161636
417,isernia,41.6002,14.2382,8.120000000000005,53,7,4.03,IT,1675161483
418,lubango,-14.9172,13.4925,17.110000000000014,85,100,1.14,AO,1675161533
419,baie-comeau,49.2168,-68.1489,-16.17999999999995,85,100,2.57,CA,1675161637
420,bixby,35.942,-95.8833,-4.789999999999964,66,100,5.14,US,1675161638
421,falakata,26.5208,89.2055,27.74000000000001,31,67,3.17,IN,1675161638
422,thompson,55.7435,-97.8558,-31.909999999999968,75,0,1.54,CA,1675161639
423,luba,3.4568,8.5547,29.939999999999998,81,96,3.57,GQ,1675161639
424,isla mujeres,21.2311,-86.731,24.03000000000003,76,0,4.61,MX,1675161639
425,llangefni,53.2556,-4.3106,10.360000000000014,71,20,8.75,GB,1675161640
426,jiuquan,39.7432,98.5174,-4.92999999999995,37,59,2.36,CN,1675161641
427,linjiang,41.8069,126.9078,-6.989999999999952,98,98,1.07,CN,1675161641
428,mishelevka,52.8575,103.1719,-19.94999999999999,99,7,0.67,RU,1675161641
429,prince albert,53.2001,-105.7677,-29.029999999999973,76,100,1.03,CA,1675161642
430,piraquara,-25.4417,-49.0633,22.390000000000043,85,75,3.6,BR,1675161642
431,panjab,34.388,67.0233,-4.099999999999966,89,100,1.41,AF,1675161643
432,kropotkin,45.4375,40.5756,7.960000000000036,58,94,1.46,RU,1675161643
433,kalmunai,7.4167,81.8167,23.980000000000018,93,100,8.41,LK,1675161643
434,rundu,-17.9333,19.7667,29.510000000000048,44,100,4.62,NA,1675161625
435,anadyr,64.75,177.4833,-2.7199999999999704,92,20,12.0,RU,1675161644
436,willowmore,-33.2926,23.4895,26.58000000000004,35,1,1.38,ZA,1675161644
437,yerbogachen,61.2767,108.0108,-29.569999999999965,100,64,1.61,RU,1675161645
438,novyy yarychiv,49.9044,24.3052,1.7200000000000273,81,100,6.99,UA,1675161645
439,kota,25.1833,75.8333,23.30000000000001,34,0,3.83,IN,1675161539
440,manakara,-22.1333,48.0167,26.590000000000032,85,98,3.78,MG,1675161646
441,maun,-19.9833,23.4167,30.980000000000018,48,20,4.63,BW,1675161647
442,hay river,60.8156,-115.7999,-26.00999999999999,76,75,1.03,CA,1675161647
443,christchurch,-43.5333,172.6333,19.390000000000043,88,100,6.69,NZ,1675161526
444,khawhai,23.3667,93.1167,17.890000000000043,30,6,1.19,IN,1675161648
445,tanda,26.55,82.65,24.80000000000001,46,3,5.92,IN,1675161650
446,mitsamiouli,-11.3847,43.2844,28.010000000000048,74,7,2.67,KM,1675161651
447,barra do garcas,-15.89,-52.2567,23.120000000000005,93,100,0.18,BR,1675161651
448,nago,26.5881,127.9761,13.240000000000009,62,0,2.76,JP,1675161652
449,rocha,-34.4833,-54.3333,22.900000000000034,83,2,2.7,UY,1675161652
450,marienburg,54.0359,19.0266,5.470000000000027,76,57,6.92,PL,1675161653
451,buenavista,8.9769,125.4089,24.310000000000002,93,90,2.51,PH,1675161653
452,clyde river,70.4692,-68.5914,-27.869999999999976,76,100,4.12,CA,1675161654
453,port hardy,50.6996,-127.4199,3.1000000000000227,81,100,6.69,CA,1675161655
454,atlantic city,39.3643,-74.4229,6.680000000000007,94,100,3.13,US,1675161655
455,abashiri,44.0213,144.2697,-7.25,79,20,2.06,JP,1675161650
456,manono,-7.3,27.4167,29.610000000000014,59,53,1.71,CD,1675161656
457,valleyview,55.0667,-117.2859,-9.979999999999961,85,100,2.57,CA,1675161657
458,oliveira dos brejinhos,-12.3169,-42.8961,23.120000000000005,67,5,2.53,BR,1675161657
459,rawatsar,29.2833,74.3833,20.879999999999995,33,0,6.09,IN,1675161657
460,torres,-29.3353,-49.7269,25.460000000000036,76,15,1.13,BR,1675161658
461,kalabo,-14.97,22.6814,22.78000000000003,77,100,4.15,ZM,1675161658
462,roros,62.5747,11.3842,-7.089999999999975,79,0,2.06,NO,1675161659
463,carballo,43.213,-8.691,9.950000000000045,78,4,1.99,ES,1675161659
464,samarai,-10.6167,150.6667,28.29000000000002,79,78,2.56,PG,1675161661
465,obo,5.3998,26.4869,39.59000000000003,10,0,1.62,CF,1675161661
466,micomeseng,2.1462,10.6164,30.49000000000001,49,60,1.37,GQ,1675161661
467,presidencia roque saenz pena,-26.7852,-60.4388,24.420000000000016,79,2,1.27,AR,1675161662
468,nishihara,26.1842,127.7558,16.600000000000023,60,20,2.06,JP,1675161662
469,mount pleasant,32.7941,-79.8626,14.490000000000009,99,100,0.0,US,1675161663
470,calama,-22.4667,-68.9333,13.270000000000039,76,40,2.57,CL,1675161663
471,chateau-gontier,47.8333,-0.7,6.640000000000043,84,82,2.6,FR,1675161663
472,tairua,-37.0167,175.85,19.700000000000045,97,100,10.02,NZ,1675161664
473,nava,28.4167,-100.7667,6.2000000000000455,81,100,2.67,MX,1675161664
474,nanakuli,21.3906,-158.1547,22.970000000000027,80,100,2.06,US,1675161665
475,zaozerne,45.1582,33.2787,4.660000000000025,77,100,5.32,UA,1675161665
476,gamboma,-1.8764,15.8644,33.32000000000005,37,9,2.09,CG,1675161666
477,sinj,43.7036,16.6394,8.939999999999998,45,3,5.83,HR,1675161667
478,kurilsk,45.2333,147.8833,-5.779999999999973,63,95,6.86,RU,1675161667
479,pimentel,-6.8367,-79.9342,20.160000000000025,88,40,2.06,PE,1675161668
480,port shepstone,-30.7414,30.455,24.760000000000048,80,75,4.61,ZA,1675161575
481,verkhoyansk,67.5447,133.385,-29.849999999999966,99,100,1.57,RU,1675161619
482,boddam,57.4667,-1.7833,5.210000000000036,65,27,13.45,GB,1675161669
483,pakxan,18.3778,103.6601,23.25,33,0,1.51,LA,1675161669
484,buraydah,26.326,43.975,26.25,34,2,10.37,SA,1675161526
485,dukat,62.55,155.55,-28.339999999999975,97,99,1.66,RU,1675161670
486,la rioja,42.25,-2.5,2.8799999999999955,72,10,2.75,ES,1675161670
487,fukue,32.6881,128.8419,6.2000000000000455,81,40,0.51,JP,1675161671
488,pacific grove,36.6177,-121.9166,7.03000000000003,55,0,5.14,US,1675161672
489,katobu,-4.9408,122.5276,25.27000000000004,87,98,0.28,ID,1675161672
490,porto belo,-27.1578,-48.5531,26.200000000000045,87,94,1.75,BR,1675161672
491,kudahuvadhoo,2.6708,72.8944,26.950000000000045,72,92,4.57,MV,1675161673
492,kalikapur,22.6167,86.2833,29.939999999999998,19,45,1.67,IN,1675161673
493,santa rita,-7.1139,-34.9781,26.370000000000005,78,20,1.54,BR,1675161674
494,guane,22.2025,-84.0875,19.650000000000034,95,1,3.27,CU,1675161674
495,miquelon,47.0975,-56.3814,-1.0,71,100,4.7,PM,1675161674
496,verkhnyaya inta,65.9811,60.3094,-8.870000000000005,82,99,4.53,RU,1675161675
497,xinzhou,38.4092,112.7333,1.1400000000000432,23,48,3.4,CN,1675161675
498,grand-santi,4.25,-54.3833,21.730000000000018,99,89,0.58,GF,1675161676
499,baculin,7.4525,126.5842,25.53000000000003,88,58,1.63,PH,1675161676
500,cabedelo,-6.9811,-34.8339,26.370000000000005,64,94,5.97,BR,1675161676
501,hibbing,47.4272,-92.9377,-22.319999999999965,69,0,1.54,US,1675161677
502,kruisfontein,-34.0033,24.7314,28.27000000000004,46,5,8.02,ZA,1675161678
503,bilibino,68.0546,166.4372,-16.42999999999995,95,50,3.34,RU,1675161678
504,samur,41.8253,48.486,5.410000000000025,93,100,0.59,RU,1675161679
505,yerkoy,39.6381,34.4672,2.3000000000000114,87,97,2.85,TR,1675161679
506,tha mai,12.6214,102.0048,33.58000000000004,54,56,2.86,TH,1675161679
507,kenai,60.5544,-151.2583,0.05000000000001137,95,100,2.57,US,1675161680
508,parfenyevo,58.484,43.4088,-2.769999999999982,92,100,5.66,RU,1675161680
509,rincon,32.296,-81.2354,15.980000000000018,93,100,0.0,US,1675161680
510,san cristobal,7.7669,-72.225,18.100000000000023,91,48,1.23,VE,1675161572
511,brewster,41.3973,-73.6171,1.82000000000005,89,100,5.14,US,1675161642
512,baykit,61.67,96.37,-21.74999999999997,100,100,0.66,RU,1675161682
513,ardalstangen,61.2371,7.6983,-0.7299999999999613,94,100,1.87,NO,1675161682
514,sarkand,45.41,79.9186,-2.2199999999999704,86,94,1.06,KZ,1675161683
515,lingdong,46.5669,131.1453,-17.70999999999998,93,100,1.77,CN,1675161683
516,koslan,63.4564,48.8989,-3.4799999999999613,94,100,5.36,RU,1675161684
517,aberdeen,57.1437,-2.0981,5.670000000000016,68,12,9.26,GB,1675161684
518,arinos,-15.9169,-46.1056,22.980000000000018,81,25,0.93,BR,1675161684
519,meyrin,46.2342,6.0803,6.090000000000032,69,20,1.03,CH,1675161618
520,saquena,-4.6667,-73.5167,22.28000000000003,91,100,1.08,PE,1675161685
521,amarpur,25.0333,86.9,27.27000000000004,33,76,5.03,IN,1675161685
522,faya,18.3851,42.4509,22.060000000000002,36,42,4.77,SA,1675161686
523,severnoye,56.3491,78.3619,-15.96999999999997,97,96,2.34,RU,1675161686
524,zemio,5.0314,25.1361,39.18000000000001,13,2,1.31,CF,1675161687
525,damara,4.9608,18.7035,39.170000000000016,21,0,1.43,CF,1675161687
526,emba,48.8264,58.1442,-8.769999999999982,81,7,2.49,KZ,1675161687
527,cuauhtemoc,28.4167,-106.8667,7.060000000000002,50,96,12.65,MX,1675161688
528,dariba,24.95,74.1333,22.060000000000002,29,0,3.94,IN,1675161688
529,keta,5.9179,0.9879,31.120000000000005,67,98,3.3,GH,1675161689
530,diamantina,-18.2494,-43.6003,18.55000000000001,84,68,2.42,BR,1675161689
531,burnie,-41.0667,145.9167,17.75,62,0,5.49,AU,1675161689
532,carutapera,-1.195,-46.02,24.78000000000003,93,100,1.99,BR,1675161690
533,labuan,5.2767,115.2417,28.200000000000045,83,40,0.0,MY,1675161691
534,constantine,36.365,6.6147,5.670000000000016,81,75,1.54,DZ,1675161601
535,el angel,0.6167,-77.9333,6.360000000000014,90,99,0.46,EC,1675161691
536,san policarpo,12.1791,125.5072,26.04000000000002,87,80,7.48,PH,1675161692
537,naze,28.3667,129.4833,10.510000000000048,57,0,1.58,JP,1675161533
538,te anau,-45.4167,167.7167,16.57000000000005,91,100,0.85,NZ,1675161692
539,krutinka,56.0055,71.5113,-12.129999999999995,93,94,3.38,RU,1675161693
540,comodoro rivadavia,-45.8667,-67.5,14.920000000000016,51,0,5.66,AR,1675161568
541,tilichiki,60.4667,166.1,-18.039999999999964,99,81,2.25,RU,1675161693
542,arvika,59.6553,12.5852,0.34000000000003183,64,98,2.99,SE,1675161694
543,nantucket,41.2835,-70.0995,6.080000000000041,93,100,3.6,US,1675161694
544,russell,32.3502,-85.1999,14.57000000000005,100,100,0.0,US,1675161671
545,teguldet,57.3064,88.1667,-11.019999999999982,97,100,1.77,RU,1675161695
546,galesong,-5.3166,119.3661,26.010000000000048,84,100,1.74,ID,1675161695
547,ust-maya,60.4167,134.5333,-36.66999999999999,97,100,1.03,RU,1675161696
548,bure,10.7,37.0667,28.390000000000043,18,11,2.64,ET,1675161696
549,bhan,26.5583,67.7214,23.939999999999998,20,0,2.17,PK,1675161697
550,san rafael,-34.6177,-68.3301,22.660000000000025,48,44,7.86,AR,1675161670
551,manokwari,-0.8667,134.0833,26.460000000000036,80,87,1.74,ID,1675161697
552,san quintin,30.4833,-115.95,10.850000000000023,77,43,1.29,MX,1675161699
553,vila velha,-20.3297,-40.2925,23.860000000000014,87,40,1.54,BR,1675161699
554,piney green,34.716,-77.3202,12.79000000000002,100,100,2.06,US,1675161699
555,marsh harbour,26.5412,-77.0636,23.430000000000007,74,5,4.43,BS,1675161701
556,salta,-24.7859,-65.4117,19.33000000000004,94,100,1.03,AR,1675161701
557,vyritsa,59.4078,30.3481,-0.2699999999999818,86,99,4.9,RU,1675161648
